audio_id,media_type,source_pack,source_category,source_path,normalized_path,extension,notes
sfx_50_cc0_retro_synth_sfx_retro_explosion_03,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/retro_explosion_03.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_retro_explosion_03.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_retro_explosion_04,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/retro_explosion_04.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_retro_explosion_04.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_retro_explosion_05,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/retro_explosion_05.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_retro_explosion_05.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_retro_misc_01,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/retro_misc_01.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_retro_misc_01.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_retro_misc_02,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/retro_misc_02.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_retro_misc_02.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_retro_misc_03,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/retro_misc_03.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_retro_misc_03.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_retro_misc_04,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/retro_misc_04.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_retro_misc_04.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_retro_misc_05,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/retro_misc_05.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_retro_misc_05.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_shot_01,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/shot_01.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_shot_01.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_shot_02,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/shot_02.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_shot_02.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_beep_01,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_beep_01.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_beep_01.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_beep_02,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_beep_02.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_beep_02.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_beep_03,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_beep_03.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_beep_03.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_laser_01,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_laser_01.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_laser_01.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_laser_02,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_laser_02.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_laser_02.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_laser_03,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_laser_03.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_laser_03.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_laser_04,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_laser_04.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_laser_04.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_laser_05,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_laser_05.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_laser_05.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_laser_06,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_laser_06.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_laser_06.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_laser_07,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_laser_07.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_laser_07.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_laser_08,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_laser_08.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_laser_08.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_misc_01,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_misc_01.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_misc_01.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_misc_02,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_misc_02.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_misc_02.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_misc_03,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_misc_03.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_misc_03.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_misc_04,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_misc_04.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_misc_04.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_misc_05,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_misc_05.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_misc_05.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_misc_06,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_misc_06.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_misc_06.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_misc_07,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_misc_07.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_misc_07.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_misc_08,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_misc_08.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_misc_08.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_misc_09,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_misc_09.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_misc_09.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_misc_10,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_misc_10.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_misc_10.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_misc_11,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_misc_11.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_misc_11.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_misc_12,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_misc_12.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_misc_12.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_misc_13,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_misc_13.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_misc_13.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_misc_14,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_misc_14.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_misc_14.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_misc_15,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_misc_15.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_misc_15.ogg,ogg,normalized
sfx_50_cc0_retro_synth_sfx_synth_misc_16,sfx,50_cc0_retro_synth_sfx,root,assetdirectory/audio/sfx_ogapacks/source/50_cc0_retro_synth_sfx/synth_misc_16.ogg,assetdirectory/audio/normalized/sfx/50_cc0_retro_synth_sfx/sfx_50_cc0_retro_synth_sfx_synth_misc_16.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_01a,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_01a.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_01a.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_01b,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_01b.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_01b.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_01c,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_01c.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_01c.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_02a,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_02a.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_02a.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_02b,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_02b.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_02b.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_02c,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_02c.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_02c.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_02d,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_02d.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_02d.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_03a,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_03a.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_03a.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_03b,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_03b.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_03b.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_04a,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_04a.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_04a.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_04b,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_04b.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_04b.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_04c,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_04c.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_04c.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_05a,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_05a.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_05a.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_05b,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_05b.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_05b.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_05c,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_05c.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_05c.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_06,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_06.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_06.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_06b,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_06b.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_06b.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_07a,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_07a.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_07a.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_07b,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_07b.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_07b.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_07c,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_07c.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_07c.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_07d,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_07d.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_07d.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_08a,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_08a.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_08a.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_08b,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_08b.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_08b.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_09a,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_09a.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_09a.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_09b,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_09b.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_09b.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_10a,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_10a.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_10a.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_10b,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_10b.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_10b.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_10c,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_10c.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_10c.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_11a,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_11a.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_11a.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_11b,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_11b.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_11b.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_11c,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_11c.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_11c.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_11d,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_11d.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_11d.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_12a,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_12a.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_12a.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_12b,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_12b.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_12b.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_12c,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_12c.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_12c.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_13a,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_13a.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_13a.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_13b,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_13b.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_13b.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_13c,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_13c.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_13c.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_14a,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_14a.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_14a.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_14b,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_14b.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_14b.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_14c,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_14c.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_14c.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_15a,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_15a.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_15a.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_15b,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_15b.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_15b.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_15c,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_15c.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_15c.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_16a,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_16a.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_16a.ogg,ogg,normalized
sfx_60_sci_fi_sfx_0_sfx_16b,sfx,60_sci_fi_sfx_0,root,assetdirectory/audio/sfx_ogapacks/source/60_sci_fi_sfx_0/sfx_16b.ogg,assetdirectory/audio/normalized/sfx/60_sci_fi_sfx_0/sfx_60_sci_fi_sfx_0_sfx_16b.ogg,ogg,normalized
